"year","month","P_ID","T_ID","AB","HIT","H2","H3","HR","BB","HP","KK","BK","AVG","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","H_A_AWAY","H_A_HOME","PA","R","ER"
2020,8,69940,"NC",112,34,2,0,3,9,3,18,0,0.304,4,4,2,3,2,0,4,2,0,2,10,13,127,19,19
2020,8,50404,"SS",116,34,5,0,2,15,1,13,0,0.293,4,0,2,2,2,0,6,4,0,4,13,11,137,16,16
2020,8,69045,"OB",124,35,5,1,3,4,0,24,1,0.282,0,2,3,2,6,4,0,2,6,0,13,12,130,13,13
2020,8,69744,"HH",107,38,7,0,7,4,2,18,0,0.355,0,0,3,3,2,4,0,2,4,3,12,9,115,27,20
2020,8,50640,"HT",107,40,6,2,1,18,1,19,0,0.374,0,0,2,8,2,4,2,5,0,2,13,12,131,22,21
2020,8,50835,"SK",108,42,5,0,6,14,1,22,1,0.389,2,5,4,0,4,2,2,0,4,0,11,12,125,29,29
2020,8,50040,"KT",137,42,1,0,3,16,0,30,0,0.307,3,2,0,2,0,2,3,4,2,5,15,8,159,17,16
2020,9,69054,"KT",0,0,0,0,0,1,0,0,0,0,2,2,0,2,3,2,4,5,4,2,12,14,3,0,0
2020,9,67646,"HT",0,0,0,0,0,2,0,1,0,0,4,0,2,1,5,2,1,2,3,4,13,11,5,0,0
2020,9,66663,"HT",0,0,0,0,0,0,0,0,0,0,4,0,2,1,5,2,1,2,3,4,13,11,9,3,3
2020,9,50262,"OB",2,1,1,0,0,4,0,0,0,0.5,5,1,4,2,0,2,0,2,4,5,11,14,7,2,2
2020,9,68341,"WO",8,1,0,0,1,1,0,2,0,0.125,4,4,2,2,2,2,5,4,2,0,13,14,9,1,1
2020,9,66801,"SK",1,1,0,0,0,2,0,0,0,1,2,2,5,3,2,4,2,0,2,4,17,9,3,3,3
2020,9,50813,"SK",3,1,0,0,1,2,0,0,0,0.333,2,2,5,3,2,4,2,0,2,4,17,9,5,1,1
2020,9,50109,"LG",3,1,0,0,0,0,1,1,0,0.333,2,1,2,0,6,4,2,3,2,2,12,12,4,1,1
2020,9,60339,"NC",18,1,0,0,0,4,0,4,0,0.056,2,2,2,4,5,0,2,4,3,2,14,12,34,0,0
2020,9,63638,"HT",8,1,0,0,0,2,0,2,0,0.125,4,0,2,1,5,2,1,2,3,4,13,11,16,2,1
2020,9,61457,"SS",10,1,0,0,0,1,2,2,0,0.1,3,3,4,2,2,3,4,2,0,2,11,14,17,0,0
2020,9,67443,"SS",4,1,0,0,0,0,0,1,0,0.25,3,3,4,2,2,3,4,2,0,2,11,14,4,0,0
2020,9,72523,"LT",12,1,0,0,0,1,0,3,0,0.083,2,5,3,6,0,5,0,2,2,2,15,12,13,1,1
2020,9,66557,"LT",2,1,1,0,0,0,0,0,0,0.5,2,5,3,6,0,5,0,2,2,2,15,12,2,1,1
2020,9,62242,"OB",10,2,0,0,0,2,0,1,0,0.2,5,1,4,2,0,2,0,2,4,5,11,14,18,1,1
2020,9,65241,"OB",6,2,0,0,0,3,0,2,0,0.333,5,1,4,2,0,2,0,2,4,5,11,14,9,1,1
2020,9,64896,"SK",5,2,1,0,0,0,0,1,0,0.4,2,2,5,3,2,4,2,0,2,4,17,9,5,1,1
2020,9,65937,"NC",14,2,0,0,0,2,1,3,0,0.143,2,2,2,4,5,0,2,4,3,2,14,12,17,0,0
2020,9,64041,"KT",3,2,0,0,0,2,0,0,0,0.667,2,2,0,2,3,2,4,5,4,2,12,14,5,4,4
2020,9,66660,"HT",3,2,0,0,0,1,0,0,0,0.667,4,0,2,1,5,2,1,2,3,4,13,11,5,1,1
2020,9,63512,"LT",7,2,0,0,0,0,0,1,0,0.286,2,5,3,6,0,5,0,2,2,2,15,12,10,0,0
2020,9,77263,"OB",11,3,0,0,0,2,0,3,0,0.273,5,1,4,2,0,2,0,2,4,5,11,14,13,1,1
2020,9,62951,"OB",9,3,0,0,1,1,0,1,0,0.333,5,1,4,2,0,2,0,2,4,5,11,14,10,2,2
2020,9,63894,"SK",8,3,1,0,0,3,0,2,0,0.375,2,2,5,3,2,4,2,0,2,4,17,9,18,5,5
2020,9,65343,"SK",14,3,0,0,1,4,0,5,0,0.214,2,2,5,3,2,4,2,0,2,4,17,9,18,6,2
2020,9,75138,"SK",16,3,0,0,0,5,0,1,0,0.188,2,2,5,3,2,4,2,0,2,4,17,9,26,4,4
2020,9,64995,"NC",12,3,1,0,0,6,1,3,1,0.25,2,2,2,4,5,0,2,4,3,2,14,12,19,3,2
2020,9,67962,"NC",22,3,1,0,0,3,1,3,0,0.136,2,2,2,4,5,0,2,4,3,2,14,12,31,4,4
2020,9,65062,"KT",24,3,1,0,0,1,0,4,0,0.125,2,2,0,2,3,2,4,5,4,2,12,14,30,1,0
2020,9,65057,"KT",9,3,2,0,0,2,0,3,0,0.333,2,2,0,2,3,2,4,5,4,2,12,14,11,4,4
2020,9,64047,"KT",16,3,0,0,0,2,0,7,0,0.188,2,2,0,2,3,2,4,5,4,2,12,14,27,3,3
2020,9,60146,"SS",23,3,2,0,1,2,0,5,0,0.13,3,3,4,2,2,3,4,2,0,2,11,14,28,2,2
2020,9,65496,"SS",12,3,0,0,0,2,0,3,0,0.25,3,3,4,2,2,3,4,2,0,2,11,14,17,0,0
2020,9,77591,"LT",4,3,2,0,0,1,1,1,0,0.75,2,5,3,6,0,5,0,2,2,2,15,12,6,5,5
2020,9,79545,"LT",18,3,1,0,1,1,0,6,0,0.167,2,5,3,6,0,5,0,2,2,2,15,12,25,4,4
2020,9,50556,"LT",19,3,1,0,0,0,0,4,0,0.158,2,5,3,6,0,5,0,2,2,2,15,12,23,3,3
2020,9,50203,"OB",11,4,0,0,1,2,0,2,0,0.364,5,1,4,2,0,2,0,2,4,5,11,14,13,4,4
2020,9,76329,"OB",16,4,0,2,0,3,0,5,0,0.25,5,1,4,2,0,2,0,2,4,5,11,14,24,3,3
2020,9,50360,"WO",20,4,1,0,1,0,0,1,0,0.2,4,4,2,2,2,2,5,4,2,0,13,14,20,2,2
2020,9,64051,"WO",16,4,0,0,0,5,0,3,0,0.25,4,4,2,2,2,2,5,4,2,0,13,14,26,3,3
2020,9,76858,"SK",21,4,1,0,0,4,0,7,0,0.19,2,2,5,3,2,4,2,0,2,4,17,9,26,3,2
2020,9,75867,"NC",41,4,3,0,0,1,0,17,0,0.098,2,2,2,4,5,0,2,4,3,2,14,12,47,1,0
2020,9,69974,"NC",14,4,1,0,2,1,0,2,0,0.286,2,2,2,4,5,0,2,4,3,2,14,12,15,4,4
2020,9,60263,"NC",13,4,0,0,3,4,0,2,0,0.308,2,2,2,4,5,0,2,4,3,2,14,12,17,5,5
2020,9,65696,"HT",12,4,0,0,1,3,1,2,0,0.333,4,0,2,1,5,2,1,2,3,4,13,11,16,1,1
2020,9,78247,"HT",21,4,1,0,1,7,2,5,0,0.19,4,0,2,1,5,2,1,2,3,4,13,11,35,7,7
2020,9,75421,"SS",19,4,3,0,0,0,1,4,0,0.211,3,3,4,2,2,3,4,2,0,2,11,14,20,1,1
2020,9,63765,"HH",26,4,0,0,0,8,2,5,0,0.154,0,4,2,2,2,2,5,2,3,4,10,16,43,5,5
2020,9,73738,"HH",18,4,1,0,0,1,0,3,0,0.222,0,4,2,2,2,2,5,2,3,4,10,16,20,1,1
2020,9,67266,"OB",31,5,0,0,1,5,0,7,0,0.161,5,1,4,2,0,2,0,2,4,5,11,14,40,2,2
2020,9,66018,"WO",29,5,1,0,0,2,1,8,0,0.172,4,4,2,2,2,2,5,4,2,0,13,14,33,2,0
2020,9,74359,"WO",18,5,1,0,0,0,0,2,0,0.278,4,4,2,2,2,2,5,4,2,0,13,14,23,2,2
2020,9,69134,"LG",27,5,2,0,1,0,1,7,0,0.185,2,1,2,0,6,4,2,3,2,2,12,12,36,5,5
2020,9,69159,"LG",25,5,0,0,0,5,1,3,0,0.2,2,1,2,0,6,4,2,3,2,2,12,12,40,7,7
2020,9,76650,"LG",32,5,1,0,0,6,0,11,0,0.156,2,1,2,0,6,4,2,3,2,2,12,12,41,7,5
2020,9,65639,"NC",22,5,1,0,0,4,3,7,0,0.227,2,2,2,4,5,0,2,4,3,2,14,12,29,2,2
2020,9,63991,"NC",11,5,0,0,0,1,0,3,0,0.455,2,2,2,4,5,0,2,4,3,2,14,12,12,2,2
2020,9,63959,"NC",18,5,0,0,1,2,3,7,0,0.278,2,2,2,4,5,0,2,4,3,2,14,12,31,5,5
2020,9,62655,"NC",18,5,1,0,1,3,1,2,0,0.278,2,2,2,4,5,0,2,4,3,2,14,12,25,1,1
2020,9,78517,"KT",32,5,0,0,0,5,1,5,0,0.156,2,2,0,2,3,2,4,5,4,2,12,14,48,6,6
2020,9,63628,"HT",16,5,2,0,0,3,0,3,0,0.313,4,0,2,1,5,2,1,2,3,4,13,11,19,3,3
2020,9,69620,"HT",16,5,1,0,0,3,0,6,0,0.313,4,0,2,1,5,2,1,2,3,4,13,11,19,1,1
2020,9,65665,"HT",22,5,1,0,0,2,0,6,0,0.227,4,0,2,1,5,2,1,2,3,4,13,11,26,1,1
2020,9,66609,"HT",21,5,0,0,1,2,0,6,0,0.238,4,0,2,1,5,2,1,2,3,4,13,11,23,2,2
2020,9,79440,"SS",20,5,0,0,1,4,1,3,0,0.25,3,3,4,2,2,3,4,2,0,2,11,14,26,5,5
2020,9,67737,"HH",26,5,0,0,0,2,0,8,0,0.192,0,4,2,2,2,2,5,2,3,4,10,16,36,1,1
2020,9,79293,"LT",20,5,2,0,0,0,0,3,0,0.25,2,5,3,6,0,5,0,2,2,2,15,12,26,2,2
2020,9,68200,"OB",35,6,1,0,0,3,0,11,0,0.171,5,1,4,2,0,2,0,2,4,5,11,14,58,9,9
2020,9,67828,"WO",14,6,1,0,0,2,0,3,0,0.429,4,4,2,2,2,2,5,4,2,0,13,14,20,3,3
2020,9,65392,"WO",8,6,3,0,0,3,0,1,0,0.75,4,4,2,2,2,2,5,4,2,0,13,14,12,6,6
2020,9,67365,"WO",25,6,0,0,0,4,0,4,0,0.24,4,4,2,2,2,2,5,4,2,0,13,14,31,2,2
2020,9,69839,"SK",21,6,0,0,1,9,1,5,0,0.286,2,2,5,3,2,4,2,0,2,4,17,9,31,8,7
2020,9,50859,"SK",18,6,0,0,1,5,1,3,0,0.333,2,2,5,3,2,4,2,0,2,4,17,9,27,7,6
2020,9,69104,"LG",26,6,3,1,0,3,0,5,0,0.231,2,1,2,0,6,4,2,3,2,2,12,12,30,2,2
2020,9,61145,"LG",15,6,1,0,1,3,2,3,0,0.4,2,1,2,0,6,4,2,3,2,2,12,12,20,2,2
2020,9,79140,"LG",30,6,2,0,0,2,0,10,0,0.2,2,1,2,0,6,4,2,3,2,2,12,12,38,3,3
2020,9,62146,"LG",20,6,0,0,0,4,0,3,0,0.3,2,1,2,0,6,4,2,3,2,2,12,12,24,2,2
2020,9,75340,"KT",28,6,0,0,0,4,1,7,0,0.214,2,2,0,2,3,2,4,5,4,2,12,14,36,5,5
2020,9,65060,"KT",25,6,1,0,1,3,0,2,0,0.24,2,2,0,2,3,2,4,5,4,2,12,14,35,2,2
2020,9,63464,"HH",35,6,1,0,0,7,0,12,0,0.171,0,4,2,2,2,2,5,2,3,4,10,16,46,1,1
2020,9,79764,"HH",32,6,0,0,0,2,0,3,0,0.188,0,4,2,2,2,2,5,2,3,4,10,16,35,2,1
2020,9,63543,"LT",23,6,1,0,1,4,0,7,0,0.261,2,5,3,6,0,5,0,2,2,2,15,12,31,5,5
2020,9,60559,"LT",21,6,0,0,1,4,0,4,0,0.286,2,5,3,6,0,5,0,2,2,2,15,12,25,4,4
2020,9,68529,"LT",18,6,0,1,0,2,0,5,0,0.333,2,5,3,6,0,5,0,2,2,2,15,12,22,6,6
2020,9,67246,"OB",31,7,0,0,2,2,1,4,0,0.226,5,1,4,2,0,2,0,2,4,5,11,14,42,2,2
2020,9,66291,"OB",34,7,1,0,1,5,1,13,0,0.206,5,1,4,2,0,2,0,2,4,5,11,14,45,2,1
2020,9,64893,"SK",34,7,1,0,1,4,0,6,0,0.206,2,2,5,3,2,4,2,0,2,4,17,9,38,3,3
2020,9,66145,"LG",22,7,0,0,0,7,1,3,0,0.318,2,1,2,0,6,4,2,3,2,2,12,12,32,4,3
2020,9,67008,"KT",25,7,1,0,1,2,0,1,0,0.28,2,2,0,2,3,2,4,5,4,2,12,14,31,3,3
2020,9,62920,"SS",28,7,1,0,2,5,0,7,0,0.25,3,3,4,2,2,3,4,2,0,2,11,14,33,7,4
2020,9,61411,"SS",31,7,0,0,0,7,2,12,0,0.226,3,3,4,2,2,3,4,2,0,2,11,14,40,9,6
2020,9,67421,"SS",19,7,0,0,0,3,0,2,0,0.368,3,3,4,2,2,3,4,2,0,2,11,14,23,7,7
2020,9,67711,"HH",18,7,3,0,0,2,0,3,0,0.389,0,4,2,2,2,2,5,2,3,4,10,16,20,4,3
2020,9,64565,"LT",22,7,1,0,0,2,0,4,0,0.318,2,5,3,6,0,5,0,2,2,2,15,12,24,3,2
2020,9,61643,"OB",30,8,3,0,0,3,0,6,0,0.267,5,1,4,2,0,2,0,2,4,5,11,14,33,2,2
2020,9,76430,"WO",23,8,1,0,0,2,0,6,0,0.348,4,4,2,2,2,2,5,4,2,0,13,14,25,5,3
2020,9,76350,"SK",22,8,2,0,1,4,1,4,0,0.364,2,2,5,3,2,4,2,0,2,4,17,9,31,9,8
2020,9,79847,"SK",30,8,0,0,2,5,0,6,0,0.267,2,2,5,3,2,4,2,0,2,4,17,9,35,6,6
2020,9,61895,"SK",26,8,0,0,3,6,0,7,0,0.308,2,2,5,3,2,4,2,0,2,4,17,9,32,5,5
2020,9,65643,"NC",33,8,2,0,1,1,0,4,0,0.242,2,2,2,4,5,0,2,4,3,2,14,12,37,8,5
2020,9,76118,"NC",31,8,1,0,0,5,0,6,0,0.258,2,2,2,4,5,0,2,4,3,2,14,12,41,5,5
2020,9,75342,"KT",27,8,2,0,0,0,0,6,0,0.296,2,2,0,2,3,2,4,5,4,2,12,14,34,3,3
2020,9,64580,"HT",19,8,0,0,2,2,1,4,0,0.421,4,0,2,1,5,2,1,2,3,4,13,11,28,7,7
2020,9,76225,"LT",42,8,1,0,1,1,1,10,0,0.19,2,5,3,6,0,5,0,2,2,2,15,12,50,4,4
2020,9,69399,"WO",28,9,0,0,1,4,1,4,0,0.321,4,4,2,2,2,2,5,4,2,0,13,14,33,8,6
2020,9,65398,"WO",33,9,0,0,1,3,1,3,0,0.273,4,4,2,2,2,2,5,4,2,0,13,14,37,3,2
2020,9,69360,"WO",49,9,1,0,3,7,2,8,0,0.184,4,4,2,2,2,2,5,4,2,0,13,14,61,6,3
2020,9,65411,"SK",18,9,1,0,1,4,0,1,0,0.5,2,2,5,3,2,4,2,0,2,4,17,9,23,8,7
2020,9,62056,"SK",19,9,3,0,0,4,0,1,0,0.474,2,2,5,3,2,4,2,0,2,4,17,9,24,6,3
2020,9,67119,"LG",31,9,0,0,0,5,1,12,0,0.29,2,1,2,0,6,4,2,3,2,2,12,12,37,3,3
2020,9,78352,"NC",40,9,1,0,1,4,0,14,0,0.225,2,2,2,4,5,0,2,4,3,2,14,12,44,1,1
2020,9,68043,"KT",26,9,2,0,2,2,0,5,0,0.346,2,2,0,2,3,2,4,5,4,2,12,14,29,3,2
2020,9,63960,"SS",25,9,1,0,2,5,0,5,0,0.36,3,3,4,2,2,3,4,2,0,2,11,14,33,7,7
2020,9,69745,"HH",37,9,2,0,0,7,1,4,0,0.243,0,4,2,2,2,2,5,2,3,4,10,16,45,3,3
2020,9,67703,"HH",44,9,3,0,1,2,1,14,0,0.205,0,4,2,2,2,2,5,2,3,4,10,16,55,7,6
2020,9,63342,"WO",28,10,0,0,0,5,0,10,0,0.357,4,4,2,2,2,2,5,4,2,0,13,14,33,3,3
2020,9,64861,"SK",58,10,1,1,1,13,1,13,0,0.172,2,2,5,3,2,4,2,0,2,4,17,9,96,15,15
2020,9,60768,"SK",27,10,1,0,1,1,0,2,0,0.37,2,2,5,3,2,4,2,0,2,4,17,9,33,2,2
2020,9,73801,"LG",35,10,0,0,1,4,1,2,0,0.286,2,1,2,0,6,4,2,3,2,2,12,12,45,9,8
2020,9,50705,"HH",41,10,0,0,1,3,0,10,0,0.244,0,4,2,2,2,2,5,2,3,4,10,16,48,4,4
2020,9,74857,"HH",32,10,3,0,0,2,0,13,0,0.313,0,4,2,2,2,2,5,2,3,4,10,16,44,6,6
2020,9,50234,"OB",53,11,0,0,2,6,0,24,0,0.208,5,1,4,2,0,2,0,2,4,5,11,14,60,9,7
2020,9,69343,"WO",57,11,2,0,0,2,2,16,0,0.193,4,4,2,2,2,2,5,4,2,0,13,14,89,7,5
2020,9,67603,"WO",37,11,3,0,1,2,1,4,0,0.297,4,4,2,2,2,2,5,4,2,0,13,14,41,5,3
2020,9,76757,"KT",27,11,3,0,2,2,0,2,0,0.407,2,2,0,2,3,2,4,5,4,2,12,14,29,6,6
2020,9,65616,"HT",37,11,2,0,0,7,0,7,0,0.297,4,0,2,1,5,2,1,2,3,4,13,11,47,9,8
2020,9,68701,"HH",41,11,6,0,0,5,0,6,0,0.268,0,4,2,2,2,2,5,2,3,4,10,16,68,9,8
2020,9,62360,"WO",32,12,4,0,0,2,1,3,0,0.375,4,4,2,2,2,2,5,4,2,0,13,14,37,7,7
2020,9,61268,"WO",30,12,3,0,2,3,0,4,0,0.4,4,4,2,2,2,2,5,4,2,0,13,14,35,5,5
2020,9,50157,"LG",32,12,1,0,1,1,1,7,0,0.375,2,1,2,0,6,4,2,3,2,2,12,12,35,8,7
2020,9,50640,"HT",68,12,3,0,0,6,1,13,0,0.176,4,0,2,1,5,2,1,2,3,4,13,11,100,9,6
2020,9,63950,"HT",38,12,2,1,1,2,1,7,0,0.316,4,0,2,1,5,2,1,2,3,4,13,11,42,5,5
2020,9,50662,"HT",27,12,2,0,0,3,1,6,0,0.444,4,0,2,1,5,2,1,2,3,4,13,11,35,4,4
2020,9,68403,"SS",24,12,1,0,2,4,0,2,0,0.5,3,3,4,2,2,3,4,2,0,2,11,14,37,10,10
2020,9,77927,"SS",27,12,5,0,1,5,0,6,0,0.444,3,3,4,2,2,3,4,2,0,2,11,14,33,8,8
2020,9,62528,"LT",33,12,5,1,2,4,0,11,0,0.364,2,5,3,6,0,5,0,2,2,2,15,12,40,10,10
2020,9,61101,"LG",56,13,2,1,4,9,0,13,0,0.232,2,1,2,0,6,4,2,3,2,2,12,12,65,11,11
2020,9,69103,"LG",65,13,1,1,2,5,1,19,0,0.2,2,1,2,0,6,4,2,3,2,2,12,12,72,4,4
2020,9,68902,"NC",33,13,1,0,4,3,0,3,0,0.394,2,2,2,4,5,0,2,4,3,2,14,12,39,8,8
2020,9,69748,"HH",49,13,1,0,1,5,0,8,0,0.265,0,4,2,2,2,2,5,2,3,4,10,16,56,10,10
2020,9,62869,"SK",62,14,3,0,0,5,0,14,0,0.226,2,2,5,3,2,4,2,0,2,4,17,9,94,10,10
2020,9,69439,"SS",69,14,1,0,2,4,1,17,0,0.203,3,3,4,2,2,3,4,2,0,2,11,14,101,6,6
2020,9,76355,"LT",39,14,1,0,2,1,0,5,0,0.359,2,5,3,6,0,5,0,2,2,2,15,12,40,7,7
2020,9,64805,"OB",47,15,3,0,1,6,1,12,0,0.319,5,1,4,2,0,2,0,2,4,5,11,14,63,7,7
2020,9,63248,"OB",57,15,1,0,1,5,0,13,0,0.263,5,1,4,2,0,2,0,2,4,5,11,14,63,8,8
2020,9,67313,"WO",60,15,1,0,1,6,1,23,0,0.25,4,4,2,2,2,2,5,4,2,0,13,14,94,10,10
2020,9,62754,"HT",47,15,0,0,0,0,1,11,0,0.319,4,0,2,1,5,2,1,2,3,4,13,11,65,15,15
2020,9,73117,"SS",24,15,3,1,0,2,0,4,0,0.625,3,3,4,2,2,3,4,2,0,2,11,14,26,12,12
2020,9,69744,"HH",45,15,3,0,1,7,1,4,0,0.333,0,4,2,2,2,2,5,2,3,4,10,16,79,13,11
2020,9,78536,"LT",42,15,4,0,1,3,0,10,0,0.357,2,5,3,6,0,5,0,2,2,2,15,12,50,9,4
2020,9,63348,"WO",41,16,3,0,3,5,0,8,0,0.39,4,4,2,2,2,2,5,4,2,0,13,14,47,12,11
2020,9,62363,"WO",81,16,1,0,0,7,0,19,0,0.198,4,4,2,2,2,2,5,4,2,0,13,14,89,6,6
2020,9,69940,"NC",68,16,1,2,1,5,2,22,0,0.235,2,2,2,4,5,0,2,4,3,2,14,12,105,8,8
2020,9,50636,"HT",96,16,0,0,1,2,1,28,0,0.167,4,0,2,1,5,2,1,2,3,4,13,11,100,3,3
2020,9,77637,"HT",81,16,3,0,0,12,0,19,0,0.198,4,0,2,1,5,2,1,2,3,4,13,11,93,10,8
2020,9,50524,"LT",72,16,2,0,1,7,0,9,1,0.222,2,5,3,6,0,5,0,2,2,2,15,12,102,13,10
2020,9,50558,"LT",88,16,6,0,0,9,1,22,0,0.182,2,5,3,6,0,5,0,2,2,2,15,12,99,10,9
2020,9,50126,"LG",38,17,5,0,2,3,0,6,0,0.447,2,1,2,0,6,4,2,3,2,2,12,12,65,12,12
2020,9,78148,"LG",67,17,3,0,0,7,0,14,0,0.254,2,1,2,0,6,4,2,3,2,2,12,12,75,7,6
2020,9,68900,"NC",67,17,2,1,1,2,1,12,0,0.254,2,2,2,4,5,0,2,4,3,2,14,12,71,10,9
2020,9,65516,"KT",76,17,5,0,1,13,1,7,0,0.224,2,2,0,2,3,2,4,5,4,2,12,14,92,9,8
2020,9,69646,"HT",37,17,4,0,2,6,1,2,0,0.459,4,0,2,1,5,2,1,2,3,4,13,11,44,11,11
2020,9,67391,"WO",43,18,7,0,3,4,0,8,0,0.419,4,4,2,2,2,2,5,4,2,0,13,14,47,15,14
2020,9,64768,"SK",67,18,5,0,2,4,0,10,0,0.269,2,2,5,3,2,4,2,0,2,4,17,9,73,7,7
2020,9,50030,"KT",64,18,0,0,0,6,0,14,0,0.281,2,2,0,2,3,2,4,5,4,2,12,14,93,8,8
2020,9,69045,"OB",91,19,4,1,2,5,1,24,0,0.209,5,1,4,2,0,2,0,2,4,5,11,14,97,7,7
2020,9,67263,"OB",74,19,3,0,2,4,3,15,0,0.257,5,1,4,2,0,2,0,2,4,5,11,14,104,7,7
2020,9,61365,"SS",40,19,3,0,3,1,0,5,1,0.475,3,3,4,2,2,3,4,2,0,2,11,14,51,15,15
2020,9,79229,"OB",41,20,3,2,1,3,0,4,0,0.488,5,1,4,2,0,2,0,2,4,5,11,14,46,12,11
2020,9,69539,"LT",64,20,2,0,3,3,0,11,0,0.313,2,5,3,6,0,5,0,2,2,2,15,12,74,14,12
2020,9,60841,"SK",84,21,2,0,2,10,3,17,0,0.25,2,2,5,3,2,4,2,0,2,4,17,9,99,14,14
2020,9,69962,"NC",72,21,4,0,2,13,1,11,0,0.292,2,2,2,4,5,0,2,4,3,2,14,12,88,13,12
2020,9,50040,"KT",99,21,3,0,2,9,1,12,0,0.212,2,2,0,2,3,2,4,5,4,2,12,14,111,11,9
2020,9,69032,"KT",85,21,5,0,2,2,0,15,0,0.247,2,2,0,2,3,2,4,5,4,2,12,14,111,12,12
2020,9,65764,"HH",85,21,3,0,2,8,0,25,0,0.247,0,4,2,2,2,2,5,2,3,4,10,16,94,10,9
2020,9,50835,"SK",82,22,4,0,3,15,1,17,0,0.268,2,2,5,3,2,4,2,0,2,4,17,9,99,16,16
2020,9,50912,"NC",91,23,6,0,0,11,3,13,0,0.253,2,2,2,4,5,0,2,4,3,2,14,12,107,13,11
2020,9,73211,"LT",78,23,1,0,4,9,1,14,0,0.295,2,5,3,6,0,5,0,2,2,2,15,12,91,10,10
2020,9,65048,"KT",79,25,3,0,5,7,1,11,0,0.316,2,2,0,2,3,2,4,5,4,2,12,14,87,14,14
2020,9,64021,"LT",87,25,2,0,3,6,2,18,0,0.287,2,5,3,6,0,5,0,2,2,2,15,12,121,16,13
2020,9,50404,"SS",103,26,3,0,2,9,1,25,0,0.252,3,3,4,2,2,3,4,2,0,2,11,14,115,8,8
2020,9,69446,"SS",76,26,4,0,3,5,1,10,0,0.342,3,3,4,2,2,3,4,2,0,2,11,14,82,16,15
2020,9,68419,"SS",95,26,6,0,0,7,0,28,0,0.274,3,3,4,2,2,3,4,2,0,2,11,14,104,10,10
2020,9,68135,"LG",81,29,5,1,0,0,2,9,0,0.358,2,1,2,0,6,4,2,3,2,2,12,12,112,14,13
2020,9,77318,"HH",99,29,10,0,1,13,1,15,0,0.293,0,4,2,2,2,2,5,2,3,4,10,16,117,15,13
